Week,CustomerID,SKUID,SKUCODE,OrderCount,OrderFreqDays,OrderQty,OrderValue,LastDeliveryDate
15,5249342,22065,GPSPAGTINI500G,1,1,2,37690,2025-04-09
15,5257631,23029,GPNODGMP70G,2,2,2,15400,2025-04-11
15,3867586,44792,IRC001P2,2,2,6,57000,2025-04-10
18,5272148,53421,VOS11040P3,1,1,2,37600,2025-05-02
17,5262766,22300,GPSEMO1KG,1,1,2,31560,2025-04-24
14,5367876,22836,ABSPAG500G,1,1,1,16303,2025-03-31
21,5277209,22836,ABSPAG500G,1,1,10,164250,2025-05-19
18,3867321,44659,VTCHCKTP50G,1,1,5,26400,2025-04-29
14,5316943,44794,ISP001P2,1,1,2,29200,2025-04-01
14,5317438,19712,VOB001,1,1,1,39500,2025-04-02
20,3960619,44384,VIVPDETPW170G,1,1,4,34960,2025-05-15
19,4555542,22068,MCHEF1KG,1,1,1,8060,2025-05-06
19,5254598,23655,MKSPAG500G,1,1,4,60800,2025-05-08
15,5157517,44794,ISP001P2,1,1,4,58800,2025-04-09
18,5416941,30791,VOS11040,1,1,4,75200,2025-05-02
22,4019599,54346,GPJCNOOD70GPFO,1,1,12,92400,2025-05-28
20,3906847,44794,ISP001P2,1,1,1,14600,2025-05-15
15,2933787,46311,BP001,1,1,1,1,2025-04-08
15,5264392,44521,VTTPMX50G,1,1,1,5500,2025-04-09
14,4341690,22028,MIMEE_RC100,1,1,10,103000,2025-04-03
15,3048590,42507,VOS4596,1,1,1,17000,2025-04-09
21,5324694,22068,MCHEF1KG,1,1,1,8060,2025-05-19
21,5324694,44794,ISP001P2,1,1,5,72500,2025-05-19
16,5245561,22415,MCHEF250G,1,1,1,8650,2025-04-17
20,3806662,44794,ISP001P2,1,1,5,73000,2025-05-15
21,4962997,21031,CWS012C,1,1,3,89400,2025-05-23
16,5092587,23655,MKSPAG500G,1,1,3,45600,2025-04-19
21,5066637,44794,ISP001P2,1,1,3,43800,2025-05-22
20,5174994,22463,GPSGR250G,1,1,1,18450,2025-05-13
16,5258950,53418,VOS4596P8,1,1,1,18500,2025-04-17
19,5243829,25457,MILSACH20GX200,1,1,4,136000,2025-05-10
14,5324617,22018,GPSPAG500G,1,1,2,37690,2025-04-04
14,5303191,45084,HHS075IN112,1,1,1,8000,2025-04-03
15,5080638,22018,GPSPAG500G,1,1,5,95750,2025-04-11
18,5319022,19687,IRC180,1,1,1,13300,2025-04-29
20,5252254,22028,MIMEE_RC100,1,1,1,10300,2025-05-12
19,5399886,22026,MIMEE_RC070,1,1,10,80000,2025-05-09
14,3085635,22019,GPTWST500G,1,1,2,38700,2025-04-03
22,3899753,19677,IBP280,1,1,1,13600,2025-05-26
17,2091535,21031,CWS012C,1,1,1,29800,2025-04-24
14,2126447,22019,GPTWST500G,1,1,1,18945,2025-04-04
22,4214411,45860,LAZOILSAC45ML,1,1,1,13500,2025-05-26
21,5370422,44388,VIVADET800G,1,1,2,21500,2025-05-23
14,5230292,22415,MCHEF250G,1,1,1,8640,2025-04-01
14,2515285,22018,GPSPAG500G,1,1,1,18845,2025-03-31
17,5290643,22026,MIMEE_RC070,1,1,8,64000,2025-04-25
15,5327884,44388,VIVADET800G,1,1,5,53750,2025-04-09
19,4441976,54346,GPJCNOOD70GPFO,1,1,5,39650,2025-05-10
14,4019676,45860,LAZOILSAC45ML,1,1,1,13800,2025-04-01
14,2864373,22065,GPSPAGTINI500G,2,2,6,113070,2025-04-05
20,4277100,22467,GPSPRD250G,1,1,1,20105,2025-05-12
16,5224389,44792,IRC001P2,1,1,2,19000,2025-04-15
20,4640955,22028,MIMEE_RC100,1,1,5,51500,2025-05-13
17,5206761,22065,GPSPAGTINI500G,1,1,3,56535,2025-04-23
19,5236256,22068,MCHEF1KG,1,1,2,16120,2025-05-11
18,5219223,43238,CMS040,1,1,1,16000,2025-05-02
18,2097261,44792,IRC001P2,1,1,1,9500,2025-05-02
21,4260212,44794,ISP001P2,1,1,5,73000,2025-05-23
21,5433900,44794,ISP001P2,3,2,230,3340000,2025-05-21
21,2618541,46311,BP001,1,1,1,1,2025-05-22
18,5316319,23973,GNSCURYSAC4G,1,1,34,255000,2025-04-28
14,5319181,53326,KIVO12GX220,1,1,1,15265,2025-04-03
16,1736207,45562,CWS012MP150EVAP,1,1,3,49500,2025-04-20
17,3949345,21031,CWS012C,1,1,1,29800,2025-04-25
21,5276287,22299,GPSEMO500G,1,1,1,15870,2025-05-22
20,2767679,44539,GINPJFTSM50G,1,1,1,7690,2025-05-12
16,5324089,22026,MIMEE_RC070,1,1,10,80000,2025-04-14
14,4093836,22836,ABSPAG500G,1,1,5,80280,2025-04-05
14,5325012,44386,VIVPDETPW80G,1,1,1,8230,2025-04-06
21,5162434,22989,VES002,1,1,1,39600,2025-05-22
20,4148345,21031,CWS012C,1,1,3,89400,2025-05-14
15,3835290,22065,GPSPAGTINI500G,1,1,3,56535,2025-04-10
17,5299901,22028,MIMEE_RC100,1,1,5,51750,2025-04-21
17,1998158,44792,IRC001P2,1,1,1,9500,2025-04-25
14,5318802,21031,CWS012C,1,1,5,149000,2025-03-31
18,1824307,22018,GPSPAG500G,1,1,5,95750,2025-04-29
17,1797744,45084,HHS075IN112,1,1,1,8000,2025-04-24
20,4510854,19677,IBP280,1,1,2,27200,2025-05-14
18,5226799,44659,VTCHCKTP50G,1,1,3,15840,2025-05-02
21,5252471,22065,GPSPAGTINI500G,1,1,5,94225,2025-05-24
15,5186880,22836,ABSPAG500G,1,1,5,80280,2025-04-10
19,3906847,45084,HHS075IN112,2,2,2,16000,2025-05-08
19,5429851,25198,CHECUS45G,1,1,1,13680,2025-05-05
21,5299230,22018,GPSPAG500G,1,1,5,95750,2025-05-20
16,4644600,53421,VOS11040P3,1,1,1,18800,2025-04-15
22,4017923,22300,GPSEMO1KG,1,1,1,14650,2025-05-26
18,5356798,44792,IRC001P2,1,1,2,19000,2025-04-29
18,5296629,22028,MIMEE_RC100,1,1,2,20600,2025-05-01
21,5364324,53421,VOS11040P3,1,1,1,18800,2025-05-21
22,5431190,22065,GPSPAGTINI500G,2,1,12,225740,2025-05-28
15,5255297,44792,IRC001P2,1,1,5,47500,2025-04-11
17,5354369,44792,IRC001P2,1,1,6,57000,2025-04-25
20,5301104,53421,VOS11040P3,1,1,2,37600,2025-05-15
19,5417654,44794,ISP001P2,2,1,10,147000,2025-05-07
15,5373109,43225,CCB45GPx96FREE,1,1,2,23300,2025-04-10
15,5263913,22028,MIMEE_RC100,1,1,2,20700,2025-04-13
20,4676087,22016,DANG250G,1,1,1,18450,2025-05-15
16,2938908,22298,GPNOOD70G,2,1,6,46200,2025-04-17
14,5246277,22026,MIMEE_RC070,1,1,5,40000,2025-04-01
15,5307459,22028,MIMEE_RC100,2,2,15,154500,2025-04-12
14,4189493,22026,MIMEE_RC070,1,1,5,40000,2025-04-04
17,5299670,22026,MIMEE_RC070,1,1,3,24000,2025-04-23
18,5168578,22028,MIMEE_RC100,1,1,3,30900,2025-05-03
13,3906847,22837,ABSLMSPAG500G,1,1,1,15637,2025-03-30
21,5427414,19687,IRC180,1,1,6,79200,2025-05-19
14,5151227,21031,CWS012C,4,3,8,238400,2025-04-05
16,3827207,22836,ABSPAG500G,1,1,1,15790,2025-04-18
18,5325993,22026,MIMEE_RC070,1,1,6,48000,2025-04-28
14,5319913,22028,MIMEE_RC100,1,1,4,41200,2025-04-03
15,4091829,22026,MIMEE_RC070,1,1,11,88000,2025-04-12
21,5391154,22026,MIMEE_RC070,1,1,3,24000,2025-05-19
19,5357415,19687,IRC180,1,1,1,13300,2025-05-05
20,1786024,22026,MIMEE_RC070,1,1,5,40000,2025-05-13
14,5199637,44794,ISP001P2,1,1,5,73500,2025-04-02
16,5301030,45084,HHS075IN112,1,1,1,8000,2025-04-14
18,4019701,25198,CHECUS45G,1,1,2,27360,2025-05-02
21,4760246,22467,GPSPRD250G,1,1,1,20540,2025-05-19
14,5296107,19687,IRC180,1,1,4,53200,2025-03-31
18,5254410,44794,ISP001P2,4,2,20,292000,2025-05-03
14,5159432,22018,GPSPAG500G,2,2,6,115926,2025-04-03
13,5332026,22026,MIMEE_RC070,1,1,5,40000,2025-03-30
16,5159231,45084,HHS075IN112,1,1,1,8000,2025-04-14
17,2146671,23702,THRCRWNEVP150G,1,1,1,14635,2025-04-25
15,4086048,53421,VOS11040P3,1,1,2,37600,2025-04-07
14,2012741,46311,BP001,1,1,2,2,2025-04-05
15,5415349,24161,DANGSLT500G,2,2,2,12000,2025-04-11
21,4578869,22688,CHINSCHNOD70G,1,1,1,7790,2025-05-23
22,4819808,44794,ISP001P2,1,1,6,87000,2025-05-28
15,4434515,22415,MCHEF250G,1,1,3,25920,2025-04-09
14,5309663,19687,IRC180,1,1,3,39900,2025-04-02
15,5242329,44794,ISP001P2,1,1,1,14600,2025-04-10
21,5257631,19679,IOC001,1,1,2,20600,2025-05-21
20,5260609,54346,GPJCNOOD70GPFO,1,1,1,7930,2025-05-13
14,5324239,44384,VIVPDETPW170G,1,1,2,17500,2025-04-01
19,5130128,44794,ISP001P2,2,2,8,116800,2025-05-07
18,5262986,22026,MIMEE_RC070,1,1,1,8000,2025-04-29
13,1809575,22018,GPSPAG500G,1,1,3,56535,2025-03-30
15,5142252,46311,BP001,1,1,1,1,2025-04-10
14,5226929,22028,MIMEE_RC100,1,1,3,31050,2025-04-05
22,5404703,44792,IRC001P2,2,2,13,122200,2025-05-28
22,5330076,22065,GPSPAGTINI500G,1,1,2,37690,2025-05-28
16,1827901,22066,DANG500G,1,1,1,18450,2025-04-17
17,5366837,43238,CMS040,1,1,1,16000,2025-04-26
14,5318504,44794,ISP001P2,1,1,1,14600,2025-04-03
15,3871374,22065,GPSPAGTINI500G,1,1,1,18845,2025-04-08
19,5370447,19687,IRC180,1,1,4,53200,2025-05-09
22,5133459,54346,GPJCNOOD70GPFO,1,1,1,7700,2025-05-27
22,1771754,44792,IRC001P2,1,1,1,9400,2025-05-28
14,5307459,22018,GPSPAG500G,1,1,1,18845,2025-04-04
18,5373100,22026,MIMEE_RC070,1,1,5,40000,2025-04-28
18,5349491,21031,CWS012C,1,1,1,29800,2025-05-01
18,1797870,22026,MIMEE_RC070,1,1,5,40000,2025-04-30
14,4776905,22068,MCHEF1KG,1,1,1,8100,2025-04-03
14,1824773,22028,MIMEE_RC100,1,1,1,10300,2025-04-04
14,5369652,21031,CWS012C,1,1,1,29800,2025-04-03
14,5291907,22018,GPSPAG500G,1,1,5,96000,2025-04-05
17,1798865,44400,CWS320,1,1,1,32800,2025-04-26
19,5302981,22836,ABSPAG500G,1,1,1,16303,2025-05-05
14,5252034,19679,IOC001,1,1,1,10300,2025-04-03
14,5314658,44792,IRC001P2,1,1,10,95000,2025-04-05
17,5178947,23012,AMSTELMACAN33CL,1,1,2,24700,2025-04-23
19,5316943,21031,CWS012C,1,1,1,29800,2025-05-05
19,5294676,43238,CMS040,2,2,4,64000,2025-05-10
14,1797744,44386,VIVPDETPW80G,1,1,3,24690,2025-04-04
15,5229428,19677,IBP280,1,1,2,27200,2025-04-12
15,5356356,22028,MIMEE_RC100,1,1,4,41200,2025-04-10
17,5119701,44794,ISP001P2,1,1,1,14700,2025-04-26
14,3858777,22018,GPSPAG500G,1,1,2,38642,2025-04-05
21,3892731,22837,ABSLMSPAG500G,1,1,4,63160,2025-05-21
21,3858322,22836,ABSPAG500G,1,1,2,32850,2025-05-19
14,5307699,43238,CMS040,1,1,5,80000,2025-04-04
22,3970638,22026,MIMEE_RC070,1,1,7,54600,2025-05-28
19,5430106,21031,CWS012C,1,1,1,29800,2025-05-08
15,5304778,22298,GPNOOD70G,1,1,1,7700,2025-04-07
14,5295844,22415,MCHEF250G,1,1,2,17300,2025-04-02
14,5368284,44659,VTCHCKTP50G,1,1,1,5280,2025-04-02
18,5299286,23410,DANG1KG,1,1,2,36850,2025-05-03
20,3896622,22466,GPSPRD15G,2,2,2,22890,2025-05-15
16,3936966,22065,GPSPAGTINI500G,1,1,1,18845,2025-04-15
22,4477692,22026,MIMEE_RC070,1,1,10,80000,2025-05-29
15,5132476,22018,GPSPAG500G,1,1,2,37690,2025-04-07
14,5412775,22426,TRPHYCAN500ML,1,1,1,12000,2025-04-05
14,5304087,22026,MIMEE_RC070,1,1,3,24000,2025-04-05
17,5320268,22688,CHINSCHNOD70G,1,1,15,120900,2025-04-26
14,5418554,44792,IRC001P2,1,1,2,19000,2025-04-04
18,3858998,53418,VOS4596P8,1,1,1,18500,2025-04-29
22,5282633,22837,ABSLMSPAG500G,1,1,1,15500,2025-05-29
20,1826969,44794,ISP001P2,1,1,2,29200,2025-05-16
18,5232301,22026,MIMEE_RC070,1,1,2,16000,2025-04-28
14,5184361,53326,KIVO12GX220,1,1,1,15265,2025-04-02
21,5157399,44794,ISP001P2,1,1,8,116000,2025-05-24
21,5156359,22018,GPSPAG500G,1,1,3,57450,2025-05-19
16,5164122,25743,SONTOPASAC400Gx24,1,1,1,22520,2025-04-16
20,5370527,30291,INO70,1,1,6,57000,2025-05-12
14,5303101,37863,NITTOLANPWDET120G,1,1,1,4805,2025-04-03
21,4888964,43238,CMS040,1,1,3,48000,2025-05-19
19,5262983,44794,ISP001P2,1,1,1,14600,2025-05-05
14,5342915,21031,CWS012C,1,1,1,29800,2025-04-04
14,5142252,23410,DANG1KG,1,1,1,18425,2025-04-04
16,5349953,44659,VTCHCKTP50G,1,1,4,21120,2025-04-19
19,5222154,23655,MKSPAG500G,1,1,1,15200,2025-05-06
18,3865385,22026,MIMEE_RC070,1,1,6,48000,2025-04-30
20,4353520,22065,GPSPAGTINI500G,1,1,2,37690,2025-05-18
19,5230785,22028,MIMEE_RC100,3,2,7,72100,2025-05-10
14,4525429,22427,BETAMLTCAN330ML,1,1,3,33810,2025-04-03
22,5296853,22028,MIMEE_RC100,1,1,4,41200,2025-05-29
15,3167249,44792,IRC001P2,1,1,4,38000,2025-04-11
19,5333009,22026,MIMEE_RC070,1,1,10,80000,2025-05-06
22,1869432,43238,CMS040,1,1,1,16000,2025-05-28
20,5130052,44757,SONPOS50G,1,1,1,7000,2025-05-12
18,3823360,22028,MIMEE_RC100,1,1,5,51500,2025-05-01
21,3753414,22065,GPSPAGTINI500G,1,1,3,56535,2025-05-20
21,5431242,44792,IRC001P2,1,1,1,9400,2025-05-23
21,2618541,44792,IRC001P2,1,1,2,18800,2025-05-22
14,4211817,44792,IRC001P2,1,1,2,19000,2025-04-03
19,3807485,21031,CWS012C,1,1,1,29800,2025-05-05
14,5371204,23029,GPNODGMP70G,1,1,13,100100,2025-04-03
20,5328697,53884,7UP60CL,1,1,2,8200,2025-05-16
14,5304428,22028,MIMEE_RC100,1,1,3,30900,2025-04-03
19,5292951,44659,VTCHCKTP50G,1,1,1,5280,2025-05-07
17,5163697,19677,IBP280,1,1,1,13700,2025-04-22
20,5244942,19687,IRC180,1,1,1,13200,2025-05-17
18,5346282,22026,MIMEE_RC070,1,1,3,24000,2025-04-28
14,5362083,44794,ISP001P2,1,1,9,131400,2025-03-31
20,5357200,30525,CCV45GPx96P,1,1,2,23040,2025-05-13
17,5315418,22028,MIMEE_RC100,1,1,4,41200,2025-04-23
15,3875310,44521,VTTPMX50G,1,1,2,11220,2025-04-08
15,5212147,19687,IRC180,1,1,3,40200,2025-04-13
18,5370737,45860,LAZOILSAC45ML,1,1,1,13800,2025-04-30
22,5323568,44794,ISP001P2,1,1,1,14600,2025-05-27
15,4094559,22028,MIMEE_RC100,1,1,10,103000,2025-04-08
22,5370683,22026,MIMEE_RC070,1,1,25,200000,2025-05-27
19,5300986,22028,MIMEE_RC100,1,1,10,103000,2025-05-10
19,5357117,23143,FANT60CL,1,1,1,4530,2025-05-06
21,5447403,22018,GPSPAG500G,1,1,1,18845,2025-05-25
16,3939903,52540,GPADBCRL45GPCHIN40GX,1,1,2,40352,2025-04-18
15,5240192,22836,ABSPAG500G,1,1,2,32606,2025-04-09
14,5264725,44794,ISP001P2,1,1,1,14700,2025-04-03
19,4241294,44792,IRC001P2,1,1,2,19000,2025-05-05
15,5321103,44794,ISP001P2,1,1,1,14600,2025-04-08
18,5359633,22415,MCHEF250G,1,1,1,8640,2025-04-28
14,3898580,45860,LAZOILSAC45ML,1,1,1,13800,2025-04-01
18,2470365,43238,CMS040,1,1,1,16000,2025-05-01
14,4554918,22485,CPSPAG500G,1,1,1,19290,2025-04-01
20,5319504,45084,HHS075IN112,1,1,1,8000,2025-05-14
15,2045687,44792,IRC001P2,1,1,1,9500,2025-04-07
15,5354160,22019,GPTWST500G,1,1,5,96335,2025-04-10
15,3940991,22026,MIMEE_RC070,1,1,5,40000,2025-04-10
20,5167299,44792,IRC001P2,1,1,2,19000,2025-05-12
18,4276366,23143,FANT60CL,1,1,1,4530,2025-05-01
14,5356809,21924,COKE50CL,1,1,2,8700,2025-04-04
19,5440569,22026,MIMEE_RC070,1,1,1,8000,2025-05-09
15,5299189,21031,CWS012C,1,1,6,178800,2025-04-10
18,4963289,44794,ISP001P2,1,1,2,29400,2025-05-02
20,5139971,44400,CWS320,1,1,1,32800,2025-05-16
19,5253774,23655,MKSPAG500G,1,1,1,15200,2025-05-06
18,5298651,44794,ISP001P2,1,1,4,58400,2025-05-01
15,5328093,22065,GPSPAGTINI500G,1,1,1,18845,2025-04-10
18,5322619,22300,GPSEMO1KG,1,1,1,15780,2025-04-30
22,5368931,44521,VTTPMX50G,1,1,4,22440,2025-05-26
22,5295547,19687,IRC180,2,2,15,198000,2025-05-29
18,5356356,44794,ISP001P2,1,1,3,43800,2025-04-29
14,5365940,53418,VOS4596P8,1,1,1,18500,2025-04-05
14,5304575,19687,IRC180,1,1,2,26600,2025-03-31
20,5325407,22018,GPSPAG500G,1,1,3,57450,2025-05-15
18,1832558,43238,CMS040,1,1,1,16000,2025-04-28
21,5430490,22837,ABSLMSPAG500G,1,1,1,15790,2025-05-23
15,5201970,22026,MIMEE_RC070,1,1,6,48000,2025-04-10
20,2025026,44794,ISP001P2,1,1,1,14600,2025-05-15
19,5275893,19687,IRC180,2,2,6,79800,2025-05-07
14,5172737,23410,DANG1KG,1,1,3,55350,2025-04-04
20,5325841,22298,GPNOOD70G,1,1,1,7700,2025-05-16
16,3940991,44663,CWS012APKT140,1,1,2,33000,2025-04-14
15,3862210,22028,MIMEE_RC100,1,1,2,20600,2025-04-08
20,4819677,45392,PURBMLKCRWFS28,1,1,1,6350,2025-05-13
17,5275699,19687,IRC180,1,1,2,26600,2025-04-26
21,4052946,44384,VIVPDETPW170G,1,1,2,17480,2025-05-19
19,3295172,44794,ISP001P2,1,1,1,14600,2025-05-10
21,2507286,44792,IRC001P2,1,1,4,37600,2025-05-22
20,5326449,22415,MCHEF250G,2,1,3,25950,2025-05-16
21,5432075,22026,MIMEE_RC070,1,1,1,8000,2025-05-19
14,4855942,44794,ISP001P2,2,2,7,102200,2025-04-06
22,4255285,22026,MIMEE_RC070,1,1,5,39000,2025-05-29
19,5291305,23703,PFILLEVAP150G,1,1,1,14640,2025-05-06
22,5246878,54346,GPJCNOOD70GPFO,1,1,1,7700,2025-05-28
16,3794735,21031,CWS012C,1,1,1,29800,2025-04-18
20,3857316,54349,GPNODGMP70GPFO,1,1,2,15860,2025-05-13
22,5136629,42507,VOS4596,1,1,10,170000,2025-05-26
14,5424809,46311,BP001,1,1,1,1,2025-04-02
21,2421481,22028,MIMEE_RC100,1,1,5,51500,2025-05-21
19,5098417,19687,IRC180,1,1,4,53200,2025-05-05
16,5303162,44794,ISP001P2,1,1,5,73000,2025-04-15
18,5279561,22415,MCHEF250G,2,2,5,43250,2025-04-30
19,4564161,46311,BP001,1,1,1,1,2025-05-06
17,5407419,23655,MKSPAG500G,1,1,4,60800,2025-04-26
18,5274187,44794,ISP001P2,1,1,1,14600,2025-05-02
22,5135042,44541,GINOPRTJF50G,1,1,1,9000,2025-05-27
15,5251183,22018,GPSPAG500G,1,1,5,89760,2025-04-13
14,3056114,44792,IRC001P2,3,2,11,104500,2025-04-05
22,5266631,22028,MIMEE_RC100,3,1,7,72100,2025-05-28
14,5318833,23012,AMSTELMACAN33CL,1,1,2,24700,2025-04-01
15,4527058,22670,MALTICAN33CL,1,1,1,12350,2025-04-07
16,4324939,44794,ISP001P2,2,2,2,29200,2025-04-19
14,3885171,22298,GPNOOD70G,1,1,4,30800,2025-04-02
18,5300041,23655,MKSPAG500G,1,1,1,15200,2025-05-03
21,5360985,22026,MIMEE_RC070,1,1,1,8000,2025-05-20
20,5244681,44792,IRC001P2,1,1,4,38000,2025-05-12
17,5360186,22066,DANG500G,1,1,3,55275,2025-04-25
14,5239266,53418,VOS4596P8,1,1,2,37000,2025-04-02
21,5217288,22028,MIMEE_RC100,1,1,1,10300,2025-05-19
20,5151792,22028,MIMEE_RC100,1,1,4,41400,2025-05-12
14,5180416,22026,MIMEE_RC070,1,1,15,120000,2025-04-04
19,5324337,43238,CMS040,1,1,2,32000,2025-05-07
19,2421617,22415,MCHEF250G,1,1,1,8640,2025-05-07
19,4199785,22016,DANG250G,1,1,1,18425,2025-05-06
16,5338824,22018,GPSPAG500G,1,1,1,19150,2025-04-19
15,2013919,44792,IRC001P2,1,1,5,47500,2025-04-07
16,5299094,43238,CMS040,1,1,5,80000,2025-04-16
14,5414119,22464,GPSGR500G,1,1,1,17915,2025-03-31
16,5367197,22028,MIMEE_RC100,1,1,34,350200,2025-04-15
20,2425678,44794,ISP001P2,1,1,6,87600,2025-05-14
14,4032886,22019,GPTWST500G,1,1,3,55650,2025-04-04
14,4911756,19679,IOC001,1,1,3,30900,2025-04-02
18,5419220,22018,GPSPAG500G,1,1,2,37690,2025-05-01
17,5349559,22026,MIMEE_RC070,1,1,7,56000,2025-04-26
14,5128345,22065,GPSPAGTINI500G,1,1,2,37690,2025-04-01
18,5357339,23058,CCOKE60CL,1,1,2,9060,2025-05-01
17,3857758,22026,MIMEE_RC070,1,1,1,8000,2025-04-25
14,5281921,24904,KOIL10LTR,1,1,149,5960000,2025-04-03
19,5322735,23655,MKSPAG500G,1,1,4,60800,2025-05-06
16,3098740,22067,MCHEF500G,1,1,2,16700,2025-04-16
15,5177601,22836,ABSPAG500G,1,1,2,32112,2025-04-12
22,5356201,19687,IRC180,1,1,5,66000,2025-05-29
14,1340572,22018,GPSPAG500G,1,1,7,134400,2025-04-06
19,5317032,43238,CMS040,1,1,1,16000,2025-05-06
14,5304392,22065,GPSPAGTINI500G,1,1,2,37690,2025-04-03
19,5265079,22018,GPSPAG500G,1,1,2,37690,2025-05-09
15,5200323,22300,GPSEMO1KG,1,1,1,15780,2025-04-09
19,5414533,22688,CHINSCHNOD70G,1,1,16,126400,2025-05-06
19,5228229,19687,IRC180,1,1,1,13300,2025-05-06
15,4093822,23029,GPNODGMP70G,1,1,2,15400,2025-04-08
19,5322878,22415,MCHEF250G,1,1,2,17300,2025-05-08
21,4155278,45084,HHS075IN112,1,1,3,24000,2025-05-21
19,5330704,22026,MIMEE_RC070,1,1,10,80000,2025-05-08
18,5230228,22018,GPSPAG500G,1,1,1,19150,2025-05-03
18,1803460,23058,CCOKE60CL,1,1,2,9060,2025-05-03
16,5297979,44792,IRC001P2,1,1,3,28500,2025-04-19
16,1801493,22298,GPNOOD70G,1,1,10,77000,2025-04-17
19,5430490,22018,GPSPAG500G,1,1,5,94225,2025-05-08
14,1801308,53418,VOS4596P8,2,1,3,55500,2025-04-05
21,5157362,54304,IRC001P2HW,1,1,2,19000,2025-05-22
20,5426987,22018,GPSPAG500G,1,1,17,320365,2025-05-16
14,3004648,22415,MCHEF250G,1,1,1,8650,2025-04-01
16,5243424,44792,IRC001P2,1,1,7,66500,2025-04-16
15,5277678,22026,MIMEE_RC070,2,2,12,96000,2025-04-09
16,5247128,22028,MIMEE_RC100,1,1,5,51500,2025-04-14
21,5451913,30291,INO70,1,1,2,19000,2025-05-22
17,2013919,53418,VOS4596P8,1,1,1,18500,2025-04-25
15,5123649,22018,GPSPAG500G,1,1,1,18845,2025-04-12
18,4578869,44792,IRC001P2,1,1,10,95000,2025-05-01
15,1867006,22066,DANG500G,1,1,1,18450,2025-04-10
16,4283188,22026,MIMEE_RC070,1,1,10,80000,2025-04-20
15,2215518,22670,MALTICAN33CL,1,1,1,12497,2025-04-09
18,5346282,22028,MIMEE_RC100,1,1,2,20600,2025-04-28
14,4561656,22018,GPSPAG500G,1,1,3,57963,2025-04-01
17,5295629,44794,ISP001P2,1,1,2,29200,2025-04-25
14,3830345,22415,MCHEF250G,1,1,1,8640,2025-04-03
19,5429104,44794,ISP001P2,2,2,3,43800,2025-05-09
17,5155083,22028,MIMEE_RC100,1,1,11,113300,2025-04-27
17,5369809,23655,MKSPAG500G,1,1,4,60800,2025-04-22
22,5331700,44794,ISP001P2,1,1,5,73000,2025-05-27
16,5174230,22463,GPSGR250G,1,1,1,18040,2025-04-14
22,5195050,19677,IBP280,1,1,3,40800,2025-05-28
20,5296630,22298,GPNOOD70G,1,1,2,15400,2025-05-15
19,5353653,43238,CMS040,1,1,2,32000,2025-05-07
21,5266131,22067,MCHEF500G,1,1,2,16640,2025-05-23
21,5263253,22300,GPSEMO1KG,1,1,1,15780,2025-05-21
16,5250538,22026,MIMEE_RC070,1,1,10,80000,2025-04-15
21,5319825,22026,MIMEE_RC070,1,1,5,40000,2025-05-22
14,5327226,23309,FEDCL50CL,1,1,5,22500,2025-03-31
17,2933787,22026,MIMEE_RC070,1,1,1,8000,2025-04-23
15,4455236,23841,MCHRICE50KG,1,1,1,85000,2025-04-09
19,5409769,22066,DANG500G,1,1,1,18425,2025-05-05
16,5299212,19687,IRC180,1,1,1,13300,2025-04-17
19,4647177,22026,MIMEE_RC070,1,1,10,80000,2025-05-08
16,5330262,22026,MIMEE_RC070,1,1,3,24000,2025-04-14
15,5250487,22026,MIMEE_RC070,2,2,6,48000,2025-04-11
22,5306256,53418,VOS4596P8,1,1,2,37000,2025-05-28
18,3337950,44792,IRC001P2,1,1,1,9500,2025-04-29
21,3856822,53418,VOS4596P8,2,2,6,111000,2025-05-23
19,5172413,43238,CMS040,1,1,1,16000,2025-05-07
14,3882558,19677,IBP280,1,1,3,40800,2025-04-01
19,5369639,44539,GINPJFTSM50G,1,1,1,7690,2025-05-09
14,3980302,19679,IOC001,1,1,1,10300,2025-04-01
20,4025465,19677,IBP280,1,1,3,40800,2025-05-14
14,5358019,53418,VOS4596P8,1,1,1,18500,2025-04-02
18,3043027,45084,HHS075IN112,1,1,5,40000,2025-04-30
22,5223575,21031,CWS012C,1,1,1,29800,2025-05-29
20,5432905,19677,IBP280,1,1,3,41100,2025-05-17
19,5356878,19687,IRC180,1,1,1,13300,2025-05-07
15,3961465,22462,GPJCNOOD70G,1,1,7,53900,2025-04-08
17,5317572,22028,MIMEE_RC100,1,1,1,10300,2025-04-25
21,5277402,22836,ABSPAG500G,1,1,1,16303,2025-05-24
16,5367691,44794,ISP001P2,2,1,4,58400,2025-04-14
16,5153490,53418,VOS4596P8,1,1,1,18500,2025-04-19
14,5273138,22018,GPSPAG500G,1,1,5,96605,2025-04-05
22,5049983,53418,VOS4596P8,1,1,1,18500,2025-05-27
16,5256576,19677,IBP280,1,1,6,81600,2025-04-19
16,5356635,44794,ISP001P2,1,1,7,102900,2025-04-14
21,5363154,44388,VIVADET800G,1,1,1,10750,2025-05-19
14,5245894,19677,IBP280,1,1,3,41100,2025-04-05
15,5105669,44794,ISP001P2,1,1,5,73000,2025-04-08
17,5278571,22028,MIMEE_RC100,2,2,35,357000,2025-04-24
20,5304778,54349,GPNODGMP70GPFO,1,1,2,15860,2025-05-12
21,5301050,44794,ISP001P2,1,1,3,43800,2025-05-23
21,5299276,22026,MIMEE_RC070,1,1,7,56000,2025-05-22
